,Name,Core Name,Core Class,Core Subclass,Core Number,BGC,Organism,End product SMILES,Metabolite list,Base Prediction,Prediction Score
92,BGC0001549,STRAU_RS41245_lassopeptide,lassopeptide,Class II,1,Unknown,Streptomyces aurantiacus JA 4570,CC[C@H](C)[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)CNC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)CC(C)C)CC(=O)NCCCC[C@@H](C(=O)N[C@@H](CC(N)=O)C(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](Cc2ccccc2)NC1=O,"['BGC0001549_prepeptide_c', 'BGC0001549_macrolactam_peptide_c', 'BGC0001549_core_peptide_c', 'BGC0001549_1_mature_peptide_c']",,
93,BGC0001539,SCAT_0074_lassopeptide,lassopeptide,Class II,1,Unknown,Streptomyces cattleya NRRL 8057 = DSM 46488,O=C(O)C[C@@H]1NC(=O)CNC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC(=O)C[C@@H](C(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)CNC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)CNC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O,"['BGC0001539_prepeptide_c', 'BGC0001539_macrolactam_peptide_c', 'BGC0001539_core_peptide_c', 'BGC0001539_1_mature_peptide_c']",0.9663551401869159,0.9785447761194029
94,BGC0001507,allorf_0163_0351_lassopeptide,lassopeptide,Class II,1,Unknown,Streptomyces olindensis,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)C[C@@H](C(=O)N[C@@H](Cc2ccccc2)C(=O)O)NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)CNC1=O,"['BGC0001507_prepeptide_c', 'BGC0001507_macrolactam_peptide_c', 'BGC0001507_core_peptide_c', 'BGC0001507_1_mature_peptide_c']",,
95,BGC0001496,UO65_3802_lassopeptide,lassopeptide,Class II,1,Unknown,Actinokineospora spheciospongiae,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CNC(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CNC(=O)CNC1=O,"['BGC0001496_prepeptide_c', 'BGC0001496_macrolactam_peptide_c', 'BGC0001496_core_peptide_c', 'BGC0001496_1_mature_peptide_c']",,
96,BGC0001494,F957_01368_lassopeptide,lassopeptide,Class II,1,Unknown,Acinetobacter gyllenbergii CIP 110306 = MTCC 11365,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCCCN)NC(=O)CNC(=O)CNC(=O)CNC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(N)=O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc2ccccc2)NC1=O,"['BGC0001494_prepeptide_c', 'BGC0001494_macrolactam_peptide_c', 'BGC0001494_core_peptide_c', 'BGC0001494_1_mature_peptide_c']",,
97,BGC0001493,IH25_RS40430_lassopeptide,lassopeptide,Class II,1,Unknown,Streptomyces achromogenes subsp. achromogenes,CC[C@H](C)[C@@H]1NC(=O)CNC(=O)C[C@@H](C(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CO)NC(=O)CNC1=O,"['BGC0001493_prepeptide_c', 'BGC0001493_macrolactam_peptide_c', 'BGC0001493_core_peptide_c', 'BGC0001493_1_mature_peptide_c']",,
98,BGC0001474,C7C46_13060_thiopeptide,thiopeptide,Type III,1,Unknown,Streptomyces tateyamensis,C=C(NC(=O)C(=C)NC(=O)c1csc(-c2ccc3c(n2)-c2csc(n2)C(=CC)NC(=O)c2csc(n2)[C@H]([C@@H](C)CC)NC(=O)c2csc(n2)C(=CC)NC(=O)C(=CC)NC(=O)c2csc(n2)C(=C)NC(=O)[C@H](C)NC3=O)n1)C(=O)O,"['BGC0001474_prepeptide_c', 'BGC0001474_thioazole_containing_peptide_c', 'BGC0001474_dehydrated_peptide_c', 'BGC0001474_macrocyclic_thiopeptide_c', 'BGC0001474_series_d_thiopeptide_c', 'BGC0001474_1_mature_peptide_c']",0.26717171717171717,0.8206896551724138
99,BGC0001473,C7C45_21215_thiopeptide,thiopeptide,Type II,1,"['tta leucine codon, possible target for bldA regulation']",Micromonospora arborensis,C=C(NC(=O)C(=C)NC(=O)c1csc(C2=NC3c4csc(n4)[C@H]4NC(=O)c5csc(n5)[C@H]([C@@H](C)CC)NC(=O)c5csc(n5)C(=CC)NC(=O)C(=CC)NC(=O)c5csc(n5)C(=C)NC(=O)[C@H](C)NC(=O)C3(CC2)NC(=O)[C@H](C)NC(=O)[C@H]([C@@H](C)CC)NC2C=Cc3c(C(C)O)cc(nc3C2O)C(=O)O[C@@H]4C)n1)C(=O)O,"['BGC0001473_prepeptide_c', 'BGC0001473_quinaldic_acid_peptide_c', 'BGC0001473_thioazole_containing_peptide_c', 'BGC0001473_dehydrated_peptide_c', 'BGC0001473_macrocyclic_thiopeptide_c', 'BGC0001473_series_b_thiopeptide_c', 'BGC0001473_secondary_macrocycle_peptide_c', 'BGC0001473_1_mature_peptide_c']",0.2678120262758969,0.9397530864197531
100,BGC0001471,BMY97_RS07450_thiopeptide,thiopeptide,Type III,1,Unknown,Amycolatopsis saalfeldensis,C=C(NC(=O)C(=C)NC(=O)c1csc(-c2ccc3c(n2)-c2csc(n2)C(=CC)NC(=O)c2csc(n2)[C@H]([C@@H](C)CC)NC(=O)c2csc(n2)C(=CC)NC(=O)C(=CC)NC(=O)c2csc(n2)C(=C)NC3=O)n1)C(=O)O,"['BGC0001471_prepeptide_c', 'BGC0001471_thioazole_containing_peptide_c', 'BGC0001471_dehydrated_peptide_c', 'BGC0001471_macrocyclic_thiopeptide_c', 'BGC0001471_series_d_thiopeptide_c', 'BGC0001471_1_mature_peptide_c']",0.2665320545179202,0.812992125984252
101,BGC0001391,thsA2__lanthipeptide,lanthipeptide,Class II,3,['thusin biosynthesis gene cluster'],Bacillus thuringiensis serovar rongseni,C=C1NC(=O)[C@H](CCCCN)NC(=O)C(NC(=O)[C@@H]2CSCC(NC(=O)C(=CC)NC(=O)[C@@H]3CCCN3C(=O)[C@@H]3CSC(C)C(N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)NC(=C)C(=O)N4CCC[C@H]4C(=O)N3)C(=O)N[C@@H](C)C(=O)N2)CSC[C@@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)O)NC1=O,"['BGC0001391_prepeptide_c', 'BGC0001391_dehydrated_peptide_c', 'BGC0001391_cyclic_peptide_c', 'BGC0001391_core_peptide_c', 'BGC0001391_3_mature_peptide_c']",,
102,BGC0001391,thsA2_lanthipeptide,lanthipeptide,Class II,2,['thusin biosynthesis gene cluster'],Bacillus thuringiensis serovar rongseni,C=C(NC(=O)C(=C)NC(=O)[C@@H](N)CCC(=O)O)C(=O)NCC(=O)N[C@@H](C)C(=O)NCC(=O)NC(=CC)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)NC(=CC)C(=O)NC(=CC)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)NC(=C)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)NC1C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)NC(=C)C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)NC(=CC)C(=O)NC2CSC[C@@H](C(=O)NC3CSC[C@@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)O)NC(=O)C(=C)NC(=O)[C@H](CCCCN)NC3=O)NC(=O)[C@H](C)NC2=O)CSC1C)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC,"['BGC0001391_prepeptide_c', 'BGC0001391_dehydrated_peptide_c', 'BGC0001391_cyclic_peptide_c', 'BGC0001391_core_peptide_c', 'BGC0001391_2_mature_peptide_c']",,
103,BGC0001391,thsA1_lanthipeptide,lanthipeptide,Class II,1,['thusin biosynthesis gene cluster'],Bacillus thuringiensis serovar rongseni,C=C(NC(=O)C(=CC)NC(=O)[C@H](C)NC(=O)C(=CC)NC(=O)C(=CC)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)C(=CC)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](N)[C@@H](C)CC)C(=O)NC1C(=O)NC(=C)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H]([C@@H](C)CC)C(=O)NC(=C)C(=O)N[C@@H](CCC(=O)O)C(=O)NC(=CC)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCC(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(C)C)C(=O)N[C@H](C(=O)NC2C(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)NC3C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CSC2C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)O)CSC3C)CSC1C,"['BGC0001391_prepeptide_c', 'BGC0001391_dehydrated_peptide_c', 'BGC0001391_cyclic_peptide_c', 'BGC0001391_core_peptide_c', 'BGC0001391_1_mature_peptide_c']",,
104,BGC0001364,G339_RS0112000_lanthipeptide,lanthipeptide,Class II,1,Unknown,Actinomadura atramentaria DSM 43919,C=C1NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](C)NC(=O)C(=C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](C(C)C)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](C)N)C(C)C)CSCC(C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCSC)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(=O)O)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H]2CCCN2C(=O)C(=CC)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CNC(=O)C(=CC)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)C(=C)NC(=O)C(=CC)NC(=O)C(=C)NC1=O,"['BGC0001364_prepeptide_c', 'BGC0001364_dehydrated_peptide_c', 'BGC0001364_cyclic_peptide_c', 'BGC0001364_core_peptide_c', 'BGC0001364_1_mature_peptide_c']",,
105,BGC0001356,allorf_1953_2081_lassopeptide,lassopeptide,Class II,1,Unknown,Paenibacillus dendritiformis C454,CC(C)[C@@H]1NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CCC(N)=O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]2CCCN2C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)C[C@@H](C(=O)N[C@@H](CO)C(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2c[nH]cn2)NC1=O,"['BGC0001356_prepeptide_c', 'BGC0001356_macrolactam_peptide_c', 'BGC0001356_core_peptide_c', 'BGC0001356_1_mature_peptide_c']",,
106,BGC0001311,allorf_14471_14638_lanthipeptide,lanthipeptide,Class II,10,Unknown,Ruminococcus flavefaciens FD-1,C=C1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)C(=C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCC(N)=O)NC(=O)C(=C)NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)CNC(=O)[C@H](C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](N)CSC(C)C(C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CC(C)C)C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)C(=CC)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCCCN)NC(=O)C(=CC)NC(=O)[C@H](CC(C)C)NC(=O)C(=CC)NC(=O)C(=C)NC1=O,"['BGC0001311_prepeptide_c', 'BGC0001311_dehydrated_peptide_c', 'BGC0001311_cyclic_peptide_c', 'BGC0001311_core_peptide_c', 'BGC0001311_10_mature_peptide_c']",,
107,BGC0001311,RUMFLAFD1_RS0111195_lanthipeptide,lanthipeptide,Class II,9,Unknown,Ruminococcus flavefaciens FD-1,C=C(NC(=O)C(N)=CC)C(=O)NC1CSC[C@@H](C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)NC(=C)C(=O)N[C@@H](CC(N)=O)C(=O)NC(=CC)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)NC(=CC)C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)NC2C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@H](C(=O)N3CCC[C@H]3C(=O)NC3CSC[C@@H](C(=O)NC4C(=O)N[C@@H](Cc5ccc(O)cc5)C(=O)NC(=C)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)O)CSC4C)NC(=O)[C@H](C)NC(=O)[C@H](C)NC3=O)CSC2C)C(C)C)C(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H]([C@@H](C)CC)NC1=O,"['BGC0001311_prepeptide_c', 'BGC0001311_dehydrated_peptide_c', 'BGC0001311_cyclic_peptide_c', 'BGC0001311_core_peptide_c', 'BGC0001311_9_mature_peptide_c']",,
108,BGC0001311,RUMFLAFD1_RS0111185_lanthipeptide,lanthipeptide,Class II,8,Unknown,Ruminococcus flavefaciens FD-1,CC=C1NC(=O)[C@H](CCCCN)NC(=O)C(NC(=O)[C@@H]2CSC(C)C(NC(=O)[C@H](Cc3ccc(O)cc3)NC(=O)C(=CC)NC(=O)[C@@H]3CSCC4NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]5CSC(C)C(NC(=O)[C@@H]6CSC(C)C(NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc7c[nH]c8ccccc78)NC(=O)CN)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](C)C(=O)N6)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)NCC(=O)NC(C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N5)C(C)SC[C@H](NC(=O)[C@H](Cc5ccc(O)cc5)NC(=O)CNC(=O)CNC(=O)[C@H](CC(N)=O)NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@H](Cc5ccc(O)cc5)NC4=O)C(=O)N3)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N2)CSC[C@@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)O)NC1=O,"['BGC0001311_prepeptide_c', 'BGC0001311_dehydrated_peptide_c', 'BGC0001311_cyclic_peptide_c', 'BGC0001311_core_peptide_c', 'BGC0001311_8_mature_peptide_c']",,
109,BGC0001311,RUMFLAFD1_RS0111170_lanthipeptide,lanthipeptide,Class II,7,Unknown,Ruminococcus flavefaciens FD-1,C=C(NC(=O)[C@H](C)N)C(=O)NC1C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NC(=CC)C(=O)N[C@H](C(=O)NC(=CC)C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)NC(=CC)C(=O)NC2C(=O)NCC(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N[C@H](C(=O)N3CCC[C@H]3C(=O)NC3C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@H](C(=O)NC4C(=O)N[C@@H](Cc5c[nH]cn5)C(=O)NC(=C)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc5ccccc5)C(=O)O)CSC4C)CSC3C)CSC2C)C(C)C)[C@@H](C)CC)[C@@H](C)CC)C(C)C)C(C)C)C(C)C)C(C)C)CSC1C,"['BGC0001311_prepeptide_c', 'BGC0001311_dehydrated_peptide_c', 'BGC0001311_cyclic_peptide_c', 'BGC0001311_core_peptide_c', 'BGC0001311_7_mature_peptide_c']",,
110,BGC0001311,RUMFLAFD1_RS0111165_lanthipeptide,lanthipeptide,Class II,6,Unknown,Ruminococcus flavefaciens FD-1,C=C(NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSC(C)C(NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)C(=CC)NC(=O)C(=CC)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CNC(=O)[C@@H](N)C(C)C)[C@@H](C)CC)C(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N1)C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(N)=O)C(=O)NC1C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)O)CSC1C,"['BGC0001311_prepeptide_c', 'BGC0001311_dehydrated_peptide_c', 'BGC0001311_cyclic_peptide_c', 'BGC0001311_core_peptide_c', 'BGC0001311_6_mature_peptide_c']",,
111,BGC0001311,RUMFLAFD1_RS0111160_lanthipeptide,lanthipeptide,Class II,5,Unknown,Ruminococcus flavefaciens FD-1,C=C(NC(=O)[C@H](C)N)C(=O)NC1CSC[C@@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)NC(=CC)C(=O)NC(=CC)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)NC(=CC)C(=O)NC2C(=O)NCC(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N[C@H](C(=O)N3CCC[C@H]3C(=O)NC3C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@H]4CSCC(NC(=O)C(=CC)NC(=O)C(=CC)NC4=O)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc4ccccc4)C(=O)O)CSC3C)CSC2C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H]([C@@H](C)CC)NC1=O,"['BGC0001311_prepeptide_c', 'BGC0001311_dehydrated_peptide_c', 'BGC0001311_cyclic_peptide_c', 'BGC0001311_core_peptide_c', 'BGC0001311_5_mature_peptide_c']",,
112,BGC0001311,RUMFLAFD1_RS0111155_lanthipeptide,lanthipeptide,Class II,4,Unknown,Ruminococcus flavefaciens FD-1,C=C(NC(=O)CN)C(=O)NC1C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)NC(=CC)C(=O)NC(=CC)C(=O)N[C@H](C(=O)NCC(=O)NC2C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CC(C)C)C(=O)NC3CSC[C@@H](C(=O)N4CCC[C@H]4C(=O)NC(=CC)C(=O)NC4CSC[C@@H](C(=O)NC5C(=O)N6CCC[C@H]6C(=O)N6CCC[C@H]6C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc6ccccc6)C(=O)O)CSC5C)NC(=O)[C@H](C)NC4=O)NC(=O)[C@H](CSC2C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C(C)C)NC(=O)[C@H](C(C)C)NC3=O)[C@@H](C)CC)C(C)C)CSC1C,"['BGC0001311_prepeptide_c', 'BGC0001311_dehydrated_peptide_c', 'BGC0001311_cyclic_peptide_c', 'BGC0001311_core_peptide_c', 'BGC0001311_4_mature_peptide_c']",,
113,BGC0001311,RUMFLAFD1_RS0111150_lanthipeptide,lanthipeptide,Class II,3,Unknown,Ruminococcus flavefaciens FD-1,C=C(NC(=O)CN)C(=O)NC1CSC[C@@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)NC(=CC)C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NC(=C)C(=O)N[C@@H](C)C(=O)NC(=CC)C(=O)NC2CSC[C@@H](C(=O)N3CCC[C@H]3C(=O)NC3C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@H]4CSCC(NC(=O)C(=CC)NC(=O)C(=CC)NC4=O)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc4ccccc4)C(=O)O)CSC3C)NC(=O)[C@H](Cc3c[nH]c4ccccc34)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@H](CCCCN)NC2=O)C(C)C)C(C)C)C(C)C)[C@@H](C)CC)[C@@H](C)CC)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(N)=O)NC1=O,"['BGC0001311_prepeptide_c', 'BGC0001311_dehydrated_peptide_c', 'BGC0001311_cyclic_peptide_c', 'BGC0001311_core_peptide_c', 'BGC0001311_3_mature_peptide_c']",,
